customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,product_id_x,product_id_y
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,619,619
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,10,10
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,442,442
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,241,241
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,62,62
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,100,100
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,207,207
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,446,446
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,44,44
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,13,13
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,261,261
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,85,85
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,376,376
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,321,321
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,208,208
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,145,145
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,50,50
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,211,211
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,399,399
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,524,524
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,419,419
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,619,619
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,169,169
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,481,481
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,363,363
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,270,270
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,487,487
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,177,177
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,190,190
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,252,252
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,389,389
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly,474,474
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,567,567
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,611,611
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly,30,30
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly,509,509
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,211,211
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,157,157
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually,346,346
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,525,525
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,263,263
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly,447,447
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly,296,296
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually,548,548
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months,369,369
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually,388,388
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months,52,52
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly,317,317
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months,599,599
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly,169,169
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly,555,555
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly,108,108
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly,125,125
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually,490,490
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly,349,349
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly,596,596
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly,240,240
243,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months,107,107
244,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly,313,313
245,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,34,34
246,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly,354,354
247,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly,550,550
248,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly,578,578
249,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly,27,27
250,53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually,195,195
251,33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly,476,476
252,21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually,181,181
253,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly,472,472
254,52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly,80,80
255,67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly,573,573
256,43,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually,379,379
257,58,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months,322,322
258,20,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly,193,193
259,61,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly,160,160
260,32,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually,281,281
261,38,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months,218,218
262,21,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually,286,286
263,37,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually,345,345
264,27,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly,467,467
265,36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually,329,329
266,32,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly,7,7
267,51,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly,323,323
268,64,Male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Annually,588,588
269,68,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly,429,429
270,68,Male,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly,54,54
271,33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually,289,289
272,65,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly,574,574
273,48,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly,300,300
274,69,Male,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly,119,119
275,59,Male,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3.0,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,309,309
276,48,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4.0,Yes,Express,Yes,Yes,13,Credit Card,Weekly,10,10
277,25,Male,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly,496,496
278,29,Male,Shirt,Clothing,29,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly,408,408
279,57,Male,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually,589,589
280,23,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4.0,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly,521,521
281,45,Male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly,355,355
282,38,Male,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly,29,29
283,21,Male,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly,495,495
284,32,Male,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16,Venmo,Annually,587,587
285,63,Male,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,4,PayPal,Quarterly,493,493
286,29,Male,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly,199,199
287,27,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually,307,307
288,56,Male,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly,377,377
289,30,Male,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly,610,610
290,49,Male,Coat,Outerwear,85,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly,124,124
291,58,Male,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,50,PayPal,Weekly,609,609
292,57,Male,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly,147,147
293,60,Male,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,24,Cash,Quarterly,433,433
294,69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,Yes,33,PayPal,Annually,198,198
295,70,Male,Skirt,Clothing,20,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months,481,481
296,53,Male,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly,559,559
297,25,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly,360,360
298,48,Male,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly,442,442
299,69,Male,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,11,Venmo,Every 3 Months,610,610
300,25,Male,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,PayPal,Fortnightly,512,512
301,29,Male,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly,220,220
302,46,Male,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months,483,483
303,37,Male,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27,Bank Transfer,Every 3 Months,588,588
304,20,Male,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,49,Venmo,Weekly,371,371
305,40,Male,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly,133,133
306,60,Male,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Annually,595,595
307,26,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,Yes,4,Cash,Annually,273,273
308,29,Male,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months,164,164
309,66,Male,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,45,Venmo,Bi-Weekly,175,175
310,66,Male,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,21,Cash,Fortnightly,149,149
311,56,Male,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,50,Cash,Fortnightly,329,329
312,69,Male,Jeans,Clothing,52,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly,294,294
313,38,Male,Pants,Clothing,89,Massachusetts,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,6,PayPal,Annually,333,333
314,42,Male,Dress,Clothing,77,Vermont,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months,141,141
315,30,Male,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months,342,342
316,66,Male,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,24,Debit Card,Annually,314,314
317,36,Male,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,46,Venmo,Monthly,179,179
318,58,Male,Sweater,Clothing,82,West Virginia,L,Teal,Fall,4.3,Yes,Standard,Yes,Yes,42,Cash,Every 3 Months,595,595
319,45,Male,Backpack,Accessories,67,South Dakota,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,10,Cash,Annually,0,0
320,47,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,1,Cash,Every 3 Months,473,473
321,66,Male,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,Yes,Standard,Yes,Yes,28,Debit Card,Quarterly,323,323
322,41,Male,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly,514,514
323,41,Male,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3.0,Yes,Standard,Yes,Yes,47,Credit Card,Monthly,30,30
324,66,Male,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,29,PayPal,Bi-Weekly,239,239
325,37,Male,Shirt,Clothing,82,Wyoming,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,37,Venmo,Quarterly,413,413
326,70,Male,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,38,Debit Card,Annually,329,329
327,62,Male,Scarf,Accessories,41,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,48,Bank Transfer,Weekly,398,398
328,61,Male,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36,PayPal,Weekly,120,120
329,48,Male,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,9,Credit Card,Weekly,124,124
330,70,Male,Socks,Clothing,31,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly,548,548
331,46,Male,Sweater,Clothing,51,North Dakota,M,Beige,Winter,3.7,Yes,Express,Yes,Yes,43,Venmo,Bi-Weekly,575,575
332,31,Male,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,Yes,46,PayPal,Quarterly,400,400
333,19,Male,Shirt,Clothing,86,New York,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly,412,412
334,39,Male,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly,595,595
335,41,Male,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30,Credit Card,Annually,60,60
336,20,Male,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,44,Venmo,Every 3 Months,587,587
337,36,Male,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,16,PayPal,Annually,214,214
338,32,Male,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Annually,580,580
339,69,Male,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,16,Cash,Weekly,244,244
340,40,Male,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months,470,470
341,40,Male,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3.5,Yes,Express,Yes,Yes,39,Venmo,Every 3 Months,452,452
342,20,Male,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly,202,202
343,64,Male,Coat,Outerwear,36,Kentucky,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months,113,113
344,27,Male,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26,Venmo,Monthly,367,367
345,24,Male,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,4.0,Yes,Standard,Yes,Yes,46,Debit Card,Monthly,479,479
346,48,Male,Shoes,Footwear,59,Wyoming,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Annually,438,438
347,49,Male,Jeans,Clothing,50,New Mexico,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,Yes,5,Cash,Weekly,297,297
348,36,Male,Sandals,Footwear,41,Oregon,L,Red,Fall,3.9,Yes,Store Pickup,Yes,Yes,43,PayPal,Fortnightly,368,368
349,56,Male,Blouse,Clothing,59,South Carolina,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,Yes,17,PayPal,Fortnightly,50,50
350,37,Male,Hat,Accessories,87,Arizona,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly,208,208
351,42,Male,Sweater,Clothing,68,Kentucky,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly,597,597
352,28,Male,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,Yes,Standard,Yes,Yes,24,Debit Card,Bi-Weekly,495,495
353,27,Male,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months,299,299
354,63,Male,Sneakers,Footwear,64,Missouri,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,Yes,35,Debit Card,Monthly,524,524
355,58,Male,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,Yes,42,Venmo,Weekly,313,313
356,37,Male,Jewelry,Accessories,42,Oregon,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Every 3 Months,311,311
357,56,Male,Pants,Clothing,80,Nevada,L,Black,Spring,3.8,Yes,Standard,Yes,Yes,27,Cash,Weekly,326,326
358,18,Male,Belt,Accessories,56,Arkansas,M,Olive,Spring,4.0,Yes,Standard,Yes,Yes,16,Credit Card,Bi-Weekly,38,38
359,48,Male,Hat,Accessories,25,Minnesota,XL,Magenta,Summer,3.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months,211,211
360,31,Male,Sneakers,Footwear,74,Georgia,M,Olive,Winter,3.0,Yes,Store Pickup,Yes,Yes,30,Credit Card,Every 3 Months,513,513
361,51,Male,Pants,Clothing,30,Rhode Island,M,Teal,Summer,3.0,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly,345,345
362,65,Male,T-shirt,Clothing,96,Nevada,M,White,Spring,2.6,Yes,Free Shipping,Yes,Yes,45,Cash,Annually,623,623
363,53,Male,Sneakers,Footwear,64,Texas,M,Charcoal,Fall,3.4,Yes,Free Shipping,Yes,Yes,1,Venmo,Fortnightly,504,504
364,55,Male,Shorts,Clothing,88,Florida,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Fortnightly,474,474
365,62,Male,Shoes,Footwear,88,North Dakota,L,Charcoal,Summer,3.0,Yes,Free Shipping,Yes,Yes,7,Venmo,Every 3 Months,429,429
366,55,Male,Gloves,Accessories,88,West Virginia,XL,Gray,Summer,3.7,Yes,Standard,Yes,Yes,50,PayPal,Quarterly,157,157
367,64,Male,Socks,Clothing,36,Nebraska,M,Turquoise,Spring,3.5,Yes,Store Pickup,Yes,Yes,37,Venmo,Fortnightly,546,546
368,52,Male,Dress,Clothing,40,Tennessee,XL,Cyan,Spring,2.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Monthly,130,130
369,24,Male,Handbag,Accessories,39,Oklahoma,M,Charcoal,Spring,4.5,Yes,Standard,Yes,Yes,29,Cash,Monthly,179,179
370,38,Male,Belt,Accessories,40,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,Yes,45,PayPal,Quarterly,44,44
